,0,1
68,-1.7885475766079233,-2.9856276802077404
69,-7.10892794226459,-8.3650295259071
70,-6.661745985433261,-10.471427009362818
71,0.6427793409167308,-1.9643138607851225
72,10.879406883211377,6.65329101626246
73,8.301965084783953,5.680909142799288
74,0.822044372026709,-1.4654075735308802
75,-0.9760027392338002,-3.3932111917546797
76,-3.9802077494322408,-0.8573278120023196
77,-11.469178272634919,-0.0010277677954910747
78,8.867514493495959,4.8729218750723495
79,-2.4453379483917117,4.711385919640844
80,8.427113046699015,4.596597930231804
81,8.217624672582604,7.933050689699582
82,0.9366759574013905,5.150844063904371
83,1.5842796726368595,6.913489561256188
84,-11.262627377891512,2.1972041957818704
85,-1.3070442158950004,-1.0358095015212105
86,-6.673269208403129,-10.181299795385524
87,-10.211616090024249,2.14182970591298
88,-9.671137243858272,2.539852180773368
89,-5.501688541347734,-10.63469759479969
90,0.37617208863344875,1.4714163136205338
91,-5.360082757162484,-8.768706906197586
92,-11.544798822370696,0.6469231060566469
93,-10.00039754711286,2.1889402131262887
94,7.633302442579598,5.645626958130478
95,-1.8422173292306392,0.24909194308762328
96,0.28756509568224486,4.724761597604653
97,7.571619986363927,4.9496461528871
98,-7.723965727397825,-10.324095409272601
99,-1.0703780579051676,2.065563972295168
100,-4.376539114691486,-8.086581950668412
101,-4.763039932319326,-8.809762596779542
102,-8.714900073868193,-7.667067293043533
103,0.6961064071947236,-0.27362606149649965
104,-6.65323587323073,-9.472737607853434
105,7.385485826519143,6.525461368305063
106,-4.551785738214335,-0.376406914477051
107,-2.182687607245506,2.00987548823234
108,0.6725452177978124,3.4861481718242286
109,9.659475568849547,6.2361278759717
110,9.60433730225563,7.732730231610854
111,-6.06858391050629,-9.43376591371737
112,10.500450721203581,6.423717534190164
113,-13.715580496531224,2.1398192185147535
114,-10.185993808044522,0.8569832048454664
115,-2.8967085003838466,6.713447820158919
116,-9.549938689744488,-0.16685913865453594
117,2.163728672678626,1.5083212868543217
118,-3.638829250131433,-1.9927360917467896
119,-2.104731530821435,0.23702364707524648
120,-0.8086832835843383,7.185975228742029
121,-10.251793499749112,2.2288358110836257
122,5.987720325190493,5.5391637946294
123,-5.296199191636733,-10.57435825889754
124,-2.428971072002809,4.524173905104551
125,-1.8752647248418663,1.8765968259108
126,0.2454078531177435,7.197898695056685
127,-8.014896960260543,-10.258581598353754
128,-0.5618573900207511,-0.7822792416637532
129,8.589131764922728,7.034255268075846
130,8.42502966353672,5.531160409550645
131,-5.363637699588002,-12.345009545533008
132,8.707919208146125,7.906148597962187
133,-7.689634996815479,-9.806307370864111
134,-10.927456849980258,-2.5837210008046685
135,-0.6103865380381809,0.5158648336246174
136,-5.5040769179924345,-9.05473566881739
137,-1.7932581332064073,0.00018576594173985717
138,-8.882722008973696,1.520769987626237
139,-11.101413880664264,0.08236712542422342
140,8.490635791063642,4.3314099654751725
141,-8.910097906294297,-0.015388221508717354
142,-4.751161674685449,-10.074860126078502
143,-1.7022201954820513,5.547389839149808
144,-6.607446593988934,-9.032463963099778
145,-3.6535884366068,-0.3339355440116251
146,-10.094351586072078,-3.0254456376831445
147,6.74855832307333,7.389869071085047
148,-10.023275522781413,-2.306133854728424
149,-11.150597530935707,-1.0101821205619288
150,-7.199550265816711,-9.137391167608964
151,-0.6290997996288381,5.881041430927103
152,-2.213108821631574,-0.35937075127533685
153,9.101876323326106,7.769755784761595
154,-2.797714585430505,0.23031777025177802
155,10.968293217191606,4.275543821410249
156,-2.631094729650451,0.17616803380971485
157,-0.3225194837679566,4.77816659486374
158,8.523325626933287,7.659753411948075
159,-9.560514883929,-1.7543145758556045
160,-0.5555052706162833,3.4502210544301137
161,9.817827631491394,7.104958700613319
162,10.358672747871392,8.256943421693126
163,-1.4324785637585093,4.7294404513952495
164,0.029412562720338764,5.00674948857516
165,8.137437306440019,7.9168388727411765
166,0.1478303561500054,-2.359746097650252
167,-10.876608245156136,-1.759143912391318
168,7.132544474380911,5.650955176904221
169,-10.071238824049583,-0.7107264424729519
170,-2.6817633963199055,3.4262349176146603
171,2.5671550006730794,4.443078227214717
172,-1.504657390574193,-0.5811149052187068
173,-3.0338432535021456,4.826981449943372
174,-8.920772561909612,-11.389128068273356
175,-1.3306637804757204,1.6119302365734662
176,10.814350090571194,6.618575394497544
177,-8.352928987135487,-11.289708062646937
178,-7.987087828147286,-10.637222172852338
179,10.537416525462422,7.907417500430641
180,-2.0095777261733074,2.0112487171790336
181,-1.876738813482297,-0.23084816268100242
182,-3.1595945837544477,-10.854651048662836
183,-2.981921427969576,-2.237728121460626
184,-3.062248661804526,5.913232555483379
185,-7.804057525296923,0.2253655308147623
186,-7.510945385672554,-3.076241104055429
187,-11.026781805136597,-0.9877921825152387
188,-1.4807251859700297,5.256211458983162
189,10.683569317153319,8.554786168304135
190,8.831619428226292,6.667975522116408
191,-9.488025566947913,-1.346449508398387
192,9.342621871823063,8.107696593465525
193,-5.763030148081398,-11.208899640920759
194,-5.289350135620335,-7.248544060591083
195,0.5523712907765286,2.6025680652777146
196,-9.996618342294079,1.691508443610687
197,0.5757796787357208,4.606156734231228
198,0.036089979857404586,4.885253155453565
199,11.426918873628981,5.927965355340154
200,-1.7536517880326514,-2.667401905317272
201,-0.5662459506694666,1.598415537211264
202,-3.0683723888322483,-1.2914177564199532
203,-8.061934086151163,0.4323320521989493
204,-11.739330002623042,0.410518649970389
205,-9.367064567572184,-1.433126562017126
206,5.18775188676542,7.818361118390172
207,-5.9500855603231955,-7.506338491021728
208,-9.326189536572928,-0.633685067031892
209,5.715784544126278,3.938309234548528
210,-3.194206910141947,3.527724636934345
211,0.03919910828737305,4.36457312309697
212,-11.993807450414396,1.0479510778466539
213,-10.417584456559682,-2.7649913554132373
214,-0.029332284990464697,-0.02870683776260219
215,-8.602573978574641,-0.7004237566670204
216,10.7423782303085,8.010758639842857
217,-0.6272484193959458,1.4610049188269123
218,0.49102487936613226,4.5538707148409
219,-13.506523625037453,-2.030192102032829
